geo,date,Y,Y_counterfactual,scenario,true_effect_pct,treated_unit,treatment_period
City 18,62,6767.1166985536165,6767.1166985536165,A1,0.075,0,0
City 18,63,4712.492638943264,4712.492638943264,A1,0.075,0,0
City 18,64,4902.009468467459,4902.009468467459,A1,0.075,0,0
City 18,65,3653.983607632776,3653.983607632776,A1,0.075,0,0
City 18,66,4427.09812551578,4427.09812551578,A1,0.075,0,0
City 18,67,4132.549464245296,4132.549464245296,A1,0.075,0,0
City 18,68,4368.487992509353,4368.487992509353,A1,0.075,0,0
City 18,69,7519.268284555952,7519.268284555952,A1,0.075,0,0
City 18,70,4350.440244794313,4350.440244794313,A1,0.075,0,0
City 18,71,3605.428175588334,3605.428175588334,A1,0.075,0,0
City 18,72,4031.0588461860434,4031.0588461860434,A1,0.075,0,0
City 18,73,3905.0646604851668,3905.0646604851668,A1,0.075,0,0
City 18,74,3279.3769017495147,3279.3769017495147,A1,0.075,0,0
City 18,75,5245.431803734426,5245.431803734426,A1,0.075,0,0
City 18,76,4809.722303094622,4809.722303094622,A1,0.075,0,0
City 18,77,3966.0957497003296,3966.0957497003296,A1,0.075,0,0
City 18,78,5137.452525206988,5137.452525206988,A1,0.075,0,0
City 18,79,3686.2097321929114,3686.2097321929114,A1,0.075,0,0
City 18,80,5176.617183691532,5176.617183691532,A1,0.075,0,0
City 18,81,8536.81247585184,8536.81247585184,A1,0.075,0,0
City 18,82,7634.517824294499,7634.517824294499,A1,0.075,0,0
City 18,83,6613.602221228312,6613.602221228312,A1,0.075,0,0
City 18,84,4082.4159040356035,4082.4159040356035,A1,0.075,0,0
City 18,85,4439.783165470733,4439.783165470733,A1,0.075,0,0
City 18,86,5181.150578241536,5181.150578241536,A1,0.075,0,0
City 18,87,2877.0614342069744,2877.0614342069744,A1,0.075,0,0
City 18,88,5356.918141135293,5356.918141135293,A1,0.075,0,0
City 18,89,3173.823003681242,3173.823003681242,A1,0.075,0,0
City 18,90,6213.5492366734225,6213.5492366734225,A1,0.075,0,0
City 18,91,5573.339493028034,5573.339493028034,A1,0.075,0,1
City 18,92,5825.1193278739365,5825.1193278739365,A1,0.075,0,1
City 18,93,5624.768611690505,5624.768611690505,A1,0.075,0,1
City 18,94,3055.339320311171,3055.339320311171,A1,0.075,0,1
City 18,95,5826.722025618619,5826.722025618619,A1,0.075,0,1
City 18,96,5621.10594534845,5621.10594534845,A1,0.075,0,1
City 18,97,6199.337987688643,6199.337987688643,A1,0.075,0,1
City 18,98,5080.898939880517,5080.898939880517,A1,0.075,0,1
City 18,99,4500.290570122812,4500.290570122812,A1,0.075,0,1
City 18,100,5747.082051173693,5747.082051173693,A1,0.075,0,1
City 18,101,5864.329380501085,5864.329380501085,A1,0.075,0,1
City 18,102,4893.17558175542,4893.17558175542,A1,0.075,0,1
City 18,103,5363.969660953595,5363.969660953595,A1,0.075,0,1
City 18,104,6285.463444355949,6285.463444355949,A1,0.075,0,1
City 18,105,6803.415011340021,6803.415011340021,A1,0.075,0,1
City 19,1,4795.790934318087,4795.790934318087,A1,0.075,0,0
City 19,2,6128.034215766015,6128.034215766015,A1,0.075,0,0
City 19,3,7595.718573155409,7595.718573155409,A1,0.075,0,0
City 19,4,6231.988058389226,6231.988058389226,A1,0.075,0,0
City 19,5,5438.282968695436,5438.282968695436,A1,0.075,0,0
City 19,6,5931.148993665485,5931.148993665485,A1,0.075,0,0
City 19,7,7078.771341363377,7078.771341363377,A1,0.075,0,0
City 19,8,3897.4325340173186,3897.4325340173186,A1,0.075,0,0
City 19,9,3542.432570915054,3542.432570915054,A1,0.075,0,0
City 19,10,4045.749260673323,4045.749260673323,A1,0.075,0,0
City 19,11,2986.2519563443016,2986.2519563443016,A1,0.075,0,0
City 19,12,3750.607851935052,3750.607851935052,A1,0.075,0,0
City 19,13,5891.98808134277,5891.98808134277,A1,0.075,0,0
City 19,14,4661.960758285051,4661.960758285051,A1,0.075,0,0
City 19,15,8858.935439505394,8858.935439505394,A1,0.075,0,0
City 19,16,6261.8399365382675,6261.8399365382675,A1,0.075,0,0
City 19,17,6165.920710324884,6165.920710324884,A1,0.075,0,0
City 19,18,5002.34402348578,5002.34402348578,A1,0.075,0,0
City 19,19,5630.302275926167,5630.302275926167,A1,0.075,0,0
City 19,20,6371.52341547828,6371.52341547828,A1,0.075,0,0
City 19,21,4687.291415029281,4687.291415029281,A1,0.075,0,0
City 19,22,5292.456941875051,5292.456941875051,A1,0.075,0,0
City 19,23,6206.01687318565,6206.01687318565,A1,0.075,0,0
City 19,24,4554.570927150639,4554.570927150639,A1,0.075,0,0
City 19,25,4338.934662495891,4338.934662495891,A1,0.075,0,0
City 19,26,8273.928278224028,8273.928278224028,A1,0.075,0,0
City 19,27,5052.055570069757,5052.055570069757,A1,0.075,0,0
City 19,28,4981.954418241615,4981.954418241615,A1,0.075,0,0
City 19,29,5935.368190629323,5935.368190629323,A1,0.075,0,0
City 19,30,5067.297426683585,5067.297426683585,A1,0.075,0,0
City 19,31,5351.420248903128,5351.420248903128,A1,0.075,0,0
City 19,32,4826.282610271276,4826.282610271276,A1,0.075,0,0
City 19,33,5214.4152407825495,5214.4152407825495,A1,0.075,0,0
City 19,34,5217.343562484124,5217.343562484124,A1,0.075,0,0
City 19,35,4977.9330951648635,4977.9330951648635,A1,0.075,0,0
City 19,36,4208.684513144602,4208.684513144602,A1,0.075,0,0
City 19,37,5880.546920406999,5880.546920406999,A1,0.075,0,0
City 19,38,3978.1342911687702,3978.1342911687702,A1,0.075,0,0
City 19,39,4350.599286122211,4350.599286122211,A1,0.075,0,0
City 19,40,3428.8213183867465,3428.8213183867465,A1,0.075,0,0
City 19,41,5803.948590992838,5803.948590992838,A1,0.075,0,0
City 19,42,8441.961645913461,8441.961645913461,A1,0.075,0,0
City 19,43,6050.0224028946395,6050.0224028946395,A1,0.075,0,0
City 19,44,6949.8871453202,6949.8871453202,A1,0.075,0,0
City 19,45,4524.056564019129,4524.056564019129,A1,0.075,0,0
City 19,46,3233.3229400492037,3233.3229400492037,A1,0.075,0,0
City 19,47,5431.3113173784795,5431.3113173784795,A1,0.075,0,0
City 19,48,3994.1223141812043,3994.1223141812043,A1,0.075,0,0
City 19,49,4058.70631540554,4058.70631540554,A1,0.075,0,0
City 19,50,4690.326015732012,4690.326015732012,A1,0.075,0,0
City 19,51,4229.81747173466,4229.81747173466,A1,0.075,0,0
City 19,52,4778.83577484557,4778.83577484557,A1,0.075,0,0
City 19,53,6197.307594672276,6197.307594672276,A1,0.075,0,0
City 19,54,4968.664614259103,4968.664614259103,A1,0.075,0,0
City 19,55,9180.501659513846,9180.501659513846,A1,0.075,0,0
City 19,56,6055.56941677532,6055.56941677532,A1,0.075,0,0
City 19,57,4061.215459470799,4061.215459470799,A1,0.075,0,0
City 19,58,4407.359575753089,4407.359575753089,A1,0.075,0,0
City 19,59,4166.805112799086,4166.805112799086,A1,0.075,0,0
City 19,60,4091.7986653692674,4091.7986653692674,A1,0.075,0,0
City 19,61,4867.817574240016,4867.817574240016,A1,0.075,0,0
City 19,62,5625.75140529897,5625.75140529897,A1,0.075,0,0
City 19,63,3855.0748395784926,3855.0748395784926,A1,0.075,0,0
City 19,64,5137.785677874517,5137.785677874517,A1,0.075,0,0
City 19,65,6644.206304913273,6644.206304913273,A1,0.075,0,0
City 19,66,5055.217536145024,5055.217536145024,A1,0.075,0,0
City 19,67,5844.701106796427,5844.701106796427,A1,0.075,0,0
City 19,68,6643.678608534545,6643.678608534545,A1,0.075,0,0
City 19,69,5122.653698137058,5122.653698137058,A1,0.075,0,0
City 19,70,6244.881379833459,6244.881379833459,A1,0.075,0,0
City 19,71,5427.442373809805,5427.442373809805,A1,0.075,0,0
City 19,72,2803.3196188705924,2803.3196188705924,A1,0.075,0,0
City 19,73,4546.786650032622,4546.786650032622,A1,0.075,0,0
City 19,74,4883.556142028245,4883.556142028245,A1,0.075,0,0
City 19,75,4992.567777484929,4992.567777484929,A1,0.075,0,0
City 19,76,6941.831551893593,6941.831551893593,A1,0.075,0,0
City 19,77,5504.45314563923,5504.45314563923,A1,0.075,0,0
City 19,78,4079.93308850827,4079.93308850827,A1,0.075,0,0
City 19,79,6481.892423308931,6481.892423308931,A1,0.075,0,0
City 19,80,4480.632090630831,4480.632090630831,A1,0.075,0,0
City 19,81,4068.233027290205,4068.233027290205,A1,0.075,0,0
City 19,82,5588.458857580221,5588.458857580221,A1,0.075,0,0
City 19,83,6560.511871573963,6560.511871573963,A1,0.075,0,0
City 19,84,5951.435298203808,5951.435298203808,A1,0.075,0,0
City 19,85,6094.768349965666,6094.768349965666,A1,0.075,0,0
City 19,86,7324.83635909594,7324.83635909594,A1,0.075,0,0
City 19,87,3806.0462616990662,3806.0462616990662,A1,0.075,0,0
City 19,88,4459.675523976362,4459.675523976362,A1,0.075,0,0
City 19,89,5266.418221393205,5266.418221393205,A1,0.075,0,0
City 19,90,5879.026978782839,5879.026978782839,A1,0.075,0,0
City 19,91,4427.316314519135,4427.316314519135,A1,0.075,0,1
City 19,92,4344.222907449047,4344.222907449047,A1,0.075,0,1
City 19,93,3665.198034084107,3665.198034084107,A1,0.075,0,1
City 19,94,4669.80145177423,4669.80145177423,A1,0.075,0,1
City 19,95,5432.494449999488,5432.494449999488,A1,0.075,0,1
City 19,96,6279.448515566746,6279.448515566746,A1,0.075,0,1
City 19,97,6920.593062650287,6920.593062650287,A1,0.075,0,1
City 19,98,5842.627367832414,5842.627367832414,A1,0.075,0,1
City 19,99,5073.648323033294,5073.648323033294,A1,0.075,0,1
City 19,100,4414.081475292454,4414.081475292454,A1,0.075,0,1
City 19,101,4730.180518333053,4730.180518333053,A1,0.075,0,1
City 19,102,6176.5909178380525,6176.5909178380525,A1,0.075,0,1
City 19,103,7514.245801520219,7514.245801520219,A1,0.075,0,1
City 19,104,4837.82225708574,4837.82225708574,A1,0.075,0,1
City 19,105,4600.849209561034,4600.849209561034,A1,0.075,0,1
City 20,1,5002.257832461489,5002.257832461489,A1,0.075,0,0
City 20,2,4894.597731703957,4894.597731703957,A1,0.075,0,0
City 20,3,4203.605335363985,4203.605335363985,A1,0.075,0,0
City 20,4,4673.886303564371,4673.886303564371,A1,0.075,0,0
City 20,5,4672.209850119308,4672.209850119308,A1,0.075,0,0
City 20,6,5174.597733959704,5174.597733959704,A1,0.075,0,0
City 20,7,3296.04968382775,3296.04968382775,A1,0.075,0,0
City 20,8,4604.680464317269,4604.680464317269,A1,0.075,0,0
City 20,9,2839.037951157401,2839.037951157401,A1,0.075,0,0
City 20,10,5487.126765650261,5487.126765650261,A1,0.075,0,0
City 20,11,3980.496070934371,3980.496070934371,A1,0.075,0,0
City 20,12,4740.900129134131,4740.900129134131,A1,0.075,0,0
City 20,13,7367.8877420462095,7367.8877420462095,A1,0.075,0,0
City 20,14,4730.953696481925,4730.953696481925,A1,0.075,0,0
City 20,15,4952.799215188454,4952.799215188454,A1,0.075,0,0
City 20,16,7181.3741131986435,7181.3741131986435,A1,0.075,0,0
City 20,17,6652.86570266541,6652.86570266541,A1,0.075,0,0
City 20,18,6171.455825430608,6171.455825430608,A1,0.075,0,0
City 20,19,4953.792611385814,4953.792611385814,A1,0.075,0,0
City 20,20,5248.074871468656,5248.074871468656,A1,0.075,0,0
City 20,21,5870.468338018047,5870.468338018047,A1,0.075,0,0
City 20,22,4320.690628771957,4320.690628771957,A1,0.075,0,0
City 20,23,8266.66208570325,8266.66208570325,A1,0.075,0,0
City 20,24,6864.934053571706,6864.934053571706,A1,0.075,0,0
City 20,25,6765.073678330967,6765.073678330967,A1,0.075,0,0
City 20,26,5726.485216532234,5726.485216532234,A1,0.075,0,0
City 20,27,7723.221412318942,7723.221412318942,A1,0.075,0,0
City 20,28,8586.719255462944,8586.719255462944,A1,0.075,0,0
City 20,29,4361.376250124299,4361.376250124299,A1,0.075,0,0
City 20,30,5992.573912284831,5992.573912284831,A1,0.075,0,0
City 20,31,4207.727638132706,4207.727638132706,A1,0.075,0,0
City 20,32,5040.649471006406,5040.649471006406,A1,0.075,0,0
City 20,33,5429.030050548079,5429.030050548079,A1,0.075,0,0
City 20,34,4509.061165180332,4509.061165180332,A1,0.075,0,0
City 20,35,5272.644972024701,5272.644972024701,A1,0.075,0,0
City 20,36,3820.459746688288,3820.459746688288,A1,0.075,0,0
City 20,37,5875.167776139714,5875.167776139714,A1,0.075,0,0
City 20,38,2652.9793183917877,2652.9793183917877,A1,0.075,0,0
City 20,39,4703.412374593995,4703.412374593995,A1,0.075,0,0
City 20,40,6857.650865103524,6857.650865103524,A1,0.075,0,0
City 20,41,6236.713924901141,6236.713924901141,A1,0.075,0,0
City 20,42,6407.637307834512,6407.637307834512,A1,0.075,0,0
City 20,43,3420.559444143022,3420.559444143022,A1,0.075,0,0
City 20,44,4748.47582115259,4748.47582115259,A1,0.075,0,0
City 20,45,5089.27000718048,5089.27000718048,A1,0.075,0,0
City 20,46,4272.710703623061,4272.710703623061,A1,0.075,0,0
City 20,47,4108.347074129433,4108.347074129433,A1,0.075,0,0
City 20,48,6846.888463444925,6846.888463444925,A1,0.075,0,0
City 20,49,6362.416823158328,6362.416823158328,A1,0.075,0,0
City 20,50,5458.747740726722,5458.747740726722,A1,0.075,0,0
City 20,51,5999.337172264687,5999.337172264687,A1,0.075,0,0
City 20,52,7675.217058012456,7675.217058012456,A1,0.075,0,0
City 20,53,4932.031472232035,4932.031472232035,A1,0.075,0,0
City 20,54,6356.647511172043,6356.647511172043,A1,0.075,0,0
City 20,55,6547.2965068546255,6547.2965068546255,A1,0.075,0,0
City 20,56,4973.412825204024,4973.412825204024,A1,0.075,0,0
City 20,57,5439.924643268336,5439.924643268336,A1,0.075,0,0
City 20,58,4865.563419796868,4865.563419796868,A1,0.075,0,0
City 20,59,3646.1555267055705,3646.1555267055705,A1,0.075,0,0
City 20,60,5793.236477714834,5793.236477714834,A1,0.075,0,0
City 20,61,4498.360214783788,4498.360214783788,A1,0.075,0,0
City 20,62,7302.399166569872,7302.399166569872,A1,0.075,0,0
City 20,63,7425.447923629309,7425.447923629309,A1,0.075,0,0
City 20,64,6818.349641391684,6818.349641391684,A1,0.075,0,0
City 20,65,4066.985217763549,4066.985217763549,A1,0.075,0,0
City 20,66,5990.342324246393,5990.342324246393,A1,0.075,0,0
City 20,67,5371.415547466209,5371.415547466209,A1,0.075,0,0
City 20,68,3213.8734865117067,3213.8734865117067,A1,0.075,0,0
City 20,69,7658.259072311109,7658.259072311109,A1,0.075,0,0
City 20,70,6339.713170777819,6339.713170777819,A1,0.075,0,0
City 20,71,4340.715805828349,4340.715805828349,A1,0.075,0,0
City 20,72,4771.970737892313,4771.970737892313,A1,0.075,0,0
City 20,73,5166.370064156272,5166.370064156272,A1,0.075,0,0
City 20,74,5835.213099422162,5835.213099422162,A1,0.075,0,0
City 20,75,3531.114661091091,3531.114661091091,A1,0.075,0,0
City 20,76,5379.989911113103,5379.989911113103,A1,0.075,0,0
City 20,77,5881.473470205266,5881.473470205266,A1,0.075,0,0
City 20,78,3574.5403216745904,3574.5403216745904,A1,0.075,0,0
City 20,79,5357.036596885875,5357.036596885875,A1,0.075,0,0
City 20,80,5785.275899106763,5785.275899106763,A1,0.075,0,0
City 20,81,7389.0597345275255,7389.0597345275255,A1,0.075,0,0
City 20,82,7723.147826809901,7723.147826809901,A1,0.075,0,0
City 20,83,4493.549879886613,4493.549879886613,A1,0.075,0,0
City 20,84,3923.8988446034773,3923.8988446034773,A1,0.075,0,0
City 20,85,4124.284989360633,4124.284989360633,A1,0.075,0,0
City 20,86,4437.782152353935,4437.782152353935,A1,0.075,0,0
City 20,87,7870.692958603325,7870.692958603325,A1,0.075,0,0
City 20,88,8525.20806308139,8525.20806308139,A1,0.075,0,0
City 20,89,5915.072196146352,5915.072196146352,A1,0.075,0,0
City 20,90,8512.741395655607,8512.741395655607,A1,0.075,0,0
City 20,91,7810.643722512448,7810.643722512448,A1,0.075,0,1
City 20,92,6622.365557206783,6622.365557206783,A1,0.075,0,1
City 20,93,5283.261810099177,5283.261810099177,A1,0.075,0,1
City 20,94,6017.228433085406,6017.228433085406,A1,0.075,0,1
City 20,95,9405.775643280387,9405.775643280387,A1,0.075,0,1
City 20,96,8348.219712314829,8348.219712314829,A1,0.075,0,1
City 20,97,6602.698270809316,6602.698270809316,A1,0.075,0,1
City 20,98,5716.953303744634,5716.953303744634,A1,0.075,0,1
City 20,99,4638.97129740039,4638.97129740039,A1,0.075,0,1
City 20,100,6592.253953877138,6592.253953877138,A1,0.075,0,1
City 20,101,7400.606133314356,7400.606133314356,A1,0.075,0,1
City 20,102,6784.580458696794,6784.580458696794,A1,0.075,0,1
City 20,103,7089.372092833662,7089.372092833662,A1,0.075,0,1
City 20,104,4052.280224519976,4052.280224519976,A1,0.075,0,1
City 20,105,7182.53075208259,7182.53075208259,A1,0.075,0,1
City 21,1,3913.0041983269184,3913.0041983269184,A1,0.075,0,0
City 21,2,4030.281673070432,4030.281673070432,A1,0.075,0,0
City 21,3,3877.8200202745984,3877.8200202745984,A1,0.075,0,0
City 21,4,4557.249039161918,4557.249039161918,A1,0.075,0,0
City 21,5,4986.3803720120595,4986.3803720120595,A1,0.075,0,0
City 21,6,8613.350633908618,8613.350633908618,A1,0.075,0,0
City 21,7,5954.562235898768,5954.562235898768,A1,0.075,0,0
City 21,8,4997.723451491087,4997.723451491087,A1,0.075,0,0
City 21,9,3773.2473011166676,3773.2473011166676,A1,0.075,0,0
City 21,10,4991.016161051421,4991.016161051421,A1,0.075,0,0
City 21,11,4918.111253482901,4918.111253482901,A1,0.075,0,0
City 21,12,4557.992876929858,4557.992876929858,A1,0.075,0,0
City 21,13,6339.581543931435,6339.581543931435,A1,0.075,0,0
City 21,14,7344.479881772979,7344.479881772979,A1,0.075,0,0
City 21,15,7836.164830278694,7836.164830278694,A1,0.075,0,0
City 21,16,8167.654672655037,8167.654672655037,A1,0.075,0,0
City 21,17,8678.806243755282,8678.806243755282,A1,0.075,0,0
City 21,18,5860.965567347292,5860.965567347292,A1,0.075,0,0
City 21,19,8226.61226935963,8226.61226935963,A1,0.075,0,0
City 21,20,7556.412539082484,7556.412539082484,A1,0.075,0,0
City 21,21,5079.674400804104,5079.674400804104,A1,0.075,0,0
City 21,22,5896.418337827858,5896.418337827858,A1,0.075,0,0
City 21,23,10872.308489042052,10872.308489042052,A1,0.075,0,0
City 21,24,8010.49491824205,8010.49491824205,A1,0.075,0,0
City 21,25,6109.321064448183,6109.321064448183,A1,0.075,0,0
City 21,26,5478.116707493984,5478.116707493984,A1,0.075,0,0
City 21,27,6518.612613784029,6518.612613784029,A1,0.075,0,0
City 21,28,5468.550028075686,5468.550028075686,A1,0.075,0,0
City 21,29,4089.5804310098874,4089.5804310098874,A1,0.075,0,0
City 21,30,6518.808235196467,6518.808235196467,A1,0.075,0,0
City 21,31,9674.316363176125,9674.316363176125,A1,0.075,0,0
City 21,32,6742.260783939971,6742.260783939971,A1,0.075,0,0
City 21,33,5596.400465231791,5596.400465231791,A1,0.075,0,0
City 21,34,6867.7807394055735,6867.7807394055735,A1,0.075,0,0
City 21,35,5508.711738677831,5508.711738677831,A1,0.075,0,0
City 21,36,5108.565829004287,5108.565829004287,A1,0.075,0,0
City 21,37,4581.878301705207,4581.878301705207,A1,0.075,0,0
City 21,38,10675.451074698742,10675.451074698742,A1,0.075,0,0
City 21,39,8381.079182339627,8381.079182339627,A1,0.075,0,0
City 21,40,9260.093846995089,9260.093846995089,A1,0.075,0,0
City 21,41,4655.7588480005,4655.7588480005,A1,0.075,0,0
City 21,42,5591.571519771084,5591.571519771084,A1,0.075,0,0
City 21,43,8585.153276374049,8585.153276374049,A1,0.075,0,0
City 21,44,6750.447998893964,6750.447998893964,A1,0.075,0,0
City 21,45,5736.013922947469,5736.013922947469,A1,0.075,0,0
City 21,46,5825.784356742879,5825.784356742879,A1,0.075,0,0
City 21,47,3964.1573707235975,3964.1573707235975,A1,0.075,0,0
City 21,48,6317.267443326107,6317.267443326107,A1,0.075,0,0
City 21,49,6355.936518267736,6355.936518267736,A1,0.075,0,0
City 21,50,8702.922278185384,8702.922278185384,A1,0.075,0,0
City 21,51,7380.9880799588855,7380.9880799588855,A1,0.075,0,0
City 21,52,7689.222945200395,7689.222945200395,A1,0.075,0,0
City 21,53,11185.11516175404,11185.11516175404,A1,0.075,0,0
City 21,54,6358.702725996855,6358.702725996855,A1,0.075,0,0
City 21,55,5487.746552369679,5487.746552369679,A1,0.075,0,0
City 21,56,5368.80981503859,5368.80981503859,A1,0.075,0,0
City 21,57,3994.5815501109946,3994.5815501109946,A1,0.075,0,0
City 21,58,6094.329613356177,6094.329613356177,A1,0.075,0,0
City 21,59,7833.564221696031,7833.564221696031,A1,0.075,0,0
City 21,60,5344.825616174169,5344.825616174169,A1,0.075,0,0
City 21,61,4833.60098426948,4833.60098426948,A1,0.075,0,0
City 21,62,7516.785058485051,7516.785058485051,A1,0.075,0,0
City 21,63,5607.974512759541,5607.974512759541,A1,0.075,0,0
City 21,64,4973.111955582699,4973.111955582699,A1,0.075,0,0
City 21,65,6362.84895276512,6362.84895276512,A1,0.075,0,0
City 21,66,4017.428225220755,4017.428225220755,A1,0.075,0,0
City 21,67,4456.606256183643,4456.606256183643,A1,0.075,0,0
City 21,68,6717.710818910764,6717.710818910764,A1,0.075,0,0
City 21,69,7579.2266912773475,7579.2266912773475,A1,0.075,0,0
City 21,70,7445.158576966799,7445.158576966799,A1,0.075,0,0
City 21,71,6543.879667441963,6543.879667441963,A1,0.075,0,0
City 21,72,2734.196818857089,2734.196818857089,A1,0.075,0,0
City 21,73,5057.317344363779,5057.317344363779,A1,0.075,0,0
City 21,74,7187.984040120055,7187.984040120055,A1,0.075,0,0
City 21,75,8320.654519550028,8320.654519550028,A1,0.075,0,0
City 21,76,8400.724993879327,8400.724993879327,A1,0.075,0,0
City 21,77,8300.66685121028,8300.66685121028,A1,0.075,0,0
City 21,78,6060.924337517015,6060.924337517015,A1,0.075,0,0
City 21,79,6000.846720366701,6000.846720366701,A1,0.075,0,0
City 21,80,5570.201541531202,5570.201541531202,A1,0.075,0,0
City 21,81,5462.1911256128415,5462.1911256128415,A1,0.075,0,0
City 21,82,6306.124668345835,6306.124668345835,A1,0.075,0,0
City 21,83,6600.931737340158,6600.931737340158,A1,0.075,0,0
City 21,84,9782.871786884805,9782.871786884805,A1,0.075,0,0
City 21,85,6292.573175558221,6292.573175558221,A1,0.075,0,0
City 21,86,5193.483241719662,5193.483241719662,A1,0.075,0,0
City 21,87,6559.4662707221705,6559.4662707221705,A1,0.075,0,0
City 21,88,4942.405886811001,4942.405886811001,A1,0.075,0,0
City 21,89,7002.204584333833,7002.204584333833,A1,0.075,0,0
City 21,90,6062.146918297813,6062.146918297813,A1,0.075,0,0
City 21,91,5464.4379519674685,5464.4379519674685,A1,0.075,0,1
City 21,92,3433.875090151508,3433.875090151508,A1,0.075,0,1
City 21,93,3061.192730708484,3061.192730708484,A1,0.075,0,1
City 21,94,5943.748037448783,5943.748037448783,A1,0.075,0,1
City 21,95,6782.633119596048,6782.633119596048,A1,0.075,0,1
City 21,96,7231.126491277612,7231.126491277612,A1,0.075,0,1
City 21,97,7549.97497273727,7549.97497273727,A1,0.075,0,1
City 21,98,8217.190999863291,8217.190999863291,A1,0.075,0,1
City 21,99,5958.662004402623,5958.662004402623,A1,0.075,0,1
City 21,100,10002.791366730351,10002.791366730351,A1,0.075,0,1
City 21,101,9671.550708358762,9671.550708358762,A1,0.075,0,1
City 21,102,7127.182337009967,7127.182337009967,A1,0.075,0,1
City 21,103,4651.00009332611,4651.00009332611,A1,0.075,0,1
City 21,104,8314.815400901309,8314.815400901309,A1,0.075,0,1
City 21,105,6908.947305579202,6908.947305579202,A1,0.075,0,1
City 1,1,1129.195893668421,1129.195893668421,A2,0.075,0,0
City 1,2,1361.9125519757115,1361.9125519757115,A2,0.075,0,0
City 1,3,1350.630561544662,1350.630561544662,A2,0.075,0,0
City 1,4,1389.7721232411634,1389.7721232411634,A2,0.075,0,0
City 1,5,2017.7587269868188,2017.7587269868188,A2,0.075,0,0
City 1,6,1871.3267559734813,1871.3267559734813,A2,0.075,0,0
City 1,7,1588.8059475870732,1588.8059475870732,A2,0.075,0,0
City 1,8,1337.2329214648303,1337.2329214648303,A2,0.075,0,0
City 1,9,1416.4688033259506,1416.4688033259506,A2,0.075,0,0
City 1,10,1409.2927852918642,1409.2927852918642,A2,0.075,0,0
City 1,11,1552.746127439086,1552.746127439086,A2,0.075,0,0
City 1,12,1544.5224674753463,1544.5224674753463,A2,0.075,0,0
City 1,13,1494.9578603045225,1494.9578603045225,A2,0.075,0,0
City 1,14,1716.187847026305,1716.187847026305,A2,0.075,0,0
City 1,15,1286.5416586900776,1286.5416586900776,A2,0.075,0,0
City 1,16,1518.9314794821153,1518.9314794821153,A2,0.075,0,0
City 1,17,1547.0933779203629,1547.0933779203629,A2,0.075,0,0
City 1,18,1404.0704758480238,1404.0704758480238,A2,0.075,0,0
City 1,19,2134.488665073038,2134.488665073038,A2,0.075,0,0
City 1,20,2022.9558104807725,2022.9558104807725,A2,0.075,0,0
City 1,21,1931.1988924393986,1931.1988924393986,A2,0.075,0,0
City 1,22,1507.2471690358316,1507.2471690358316,A2,0.075,0,0
City 1,23,1440.3198127569353,1440.3198127569353,A2,0.075,0,0
City 1,24,1733.4188461904184,1733.4188461904184,A2,0.075,0,0
City 1,25,1461.6060556642947,1461.6060556642947,A2,0.075,0,0
City 1,26,1667.9636657923395,1667.9636657923395,A2,0.075,0,0
City 1,27,1465.1697409092276,1465.1697409092276,A2,0.075,0,0
City 1,28,1202.9038849471515,1202.9038849471515,A2,0.075,0,0
City 1,29,1265.3052982860481,1265.3052982860481,A2,0.075,0,0
City 1,30,1193.9750837132324,1193.9750837132324,A2,0.075,0,0
City 1,31,1579.1982549928118,1579.1982549928118,A2,0.075,0,0
City 1,32,1547.792515600446,1547.792515600446,A2,0.075,0,0
City 1,33,1659.4603748465277,1659.4603748465277,A2,0.075,0,0
City 1,34,1770.8457412290418,1770.8457412290418,A2,0.075,0,0
City 1,35,1486.1314254058666,1486.1314254058666,A2,0.075,0,0
City 1,36,1549.2019370061007,1549.2019370061007,A2,0.075,0,0
City 1,37,1473.6609302271725,1473.6609302271725,A2,0.075,0,0
City 1,38,1715.3097513237185,1715.3097513237185,A2,0.075,0,0
City 1,39,1786.741555630367,1786.741555630367,A2,0.075,0,0
City 1,40,1591.7679596767696,1591.7679596767696,A2,0.075,0,0
City 1,41,1920.564674979931,1920.564674979931,A2,0.075,0,0
City 1,42,1775.960989772997,1775.960989772997,A2,0.075,0,0
City 1,43,1590.9618968789455,1590.9618968789455,A2,0.075,0,0
City 1,44,1505.1589172910215,1505.1589172910215,A2,0.075,0,0
City 1,45,1917.6264557377933,1917.6264557377933,A2,0.075,0,0
City 1,46,1603.2429507895413,1603.2429507895413,A2,0.075,0,0
City 1,47,1820.7846784917915,1820.7846784917915,A2,0.075,0,0
City 1,48,1644.7004860641905,1644.7004860641905,A2,0.075,0,0
City 1,49,1474.28189374521,1474.28189374521,A2,0.075,0,0
City 1,50,1540.9821945500767,1540.9821945500767,A2,0.075,0,0
City 1,51,1754.2889580582505,1754.2889580582505,A2,0.075,0,0
City 1,52,1660.0298750824788,1660.0298750824788,A2,0.075,0,0
City 1,53,1674.7758961766806,1674.7758961766806,A2,0.075,0,0
City 1,54,1463.4844677154374,1463.4844677154374,A2,0.075,0,0
City 1,55,1440.750950638563,1440.750950638563,A2,0.075,0,0
City 1,56,1418.994800970695,1418.994800970695,A2,0.075,0,0
City 1,57,1418.067461857889,1418.067461857889,A2,0.075,0,0
City 1,58,1687.907482252708,1687.907482252708,A2,0.075,0,0
